Time : 2022-04-06 13:57:34, Label : 18, Word : FAST_FORWARD, Percentage = 100.00%, RunTime : 0.2304sec
Time : 2022-04-06 13:57:41, Label : 19, Word : INITIAL_POSITION, Percentage = 100.00%, RunTime : 0.2429sec
Time : 2022-04-06 13:57:47, Label : 20, Word : VOLUME_DOWN, Percentage = 100.00%, RunTime : 0.2483sec
Time : 2022-04-06 13:57:53, Label : 21, Word : VOLUME_UP, Percentage = 100.00%, RunTime : 0.2470sec
Time : 2022-04-06 13:57:59, Label : 22, Word : BIG_SCREEN, Percentage = 100.00%, RunTime : 0.2369sec
Time : 2022-04-06 13:58:05, Label : 23, Word : SMALL_SCREEN, Percentage = 100.00%, RunTime : 0.2303sec
Time : 2022-04-06 13:58:11, Label : 24, Word : FULL_SCREEN, Percentage = 100.00%, RunTime : 0.2519sec
Time : 2022-04-06 13:58:17, Label : 0, Word : NONE, Percentage = 98.05%, RunTime : 0.2687sec
Time : 2022-04-06 13:58:23, Label : 25, Word : MOVE, Percentage = 100.00%, RunTime : 0.2277sec
Time : 2022-04-06 13:58:29, Label : 26, Word : FREEZE, Percentage = 100.00%, RunTime : 0.2459sec
Time : 2022-04-06 13:58:35, Label : 27, Word : SHOW_ALL_WINDOWS, Percentage = 100.00%, RunTime : 0.2430sec
Time : 2022-04-06 13:58:41, Label : 28, Word : PHONE, Percentage = 100.00%, RunTime : 0.2435sec
Time : 2022-04-06 13:58:47, Label : 29, Word : CALL, Percentage = 100.00%, RunTime : 0.2455sec
Time : 2022-04-06 13:58:53, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2351sec
Time : 2022-04-06 13:58:57, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2270sec
Time : 2022-04-06 13:59:03, Label : 0, Word : NONE, Percentage = 99.92%, RunTime : 0.2228sec
Time : 2022-04-06 13:59:08, Label : 30, Word : ACCEPT, Percentage = 100.00%, RunTime : 0.2236sec
Time : 2022-04-06 13:59:14, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2155sec
Time : 2022-04-06 13:59:36, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2860sec
Time : 2022-04-06 13:59:40, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2393sec
Time : 2022-04-06 13:59:45, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2399sec
Time : 2022-04-06 13:59:49, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2343sec
Time : 2022-04-06 13:59:54, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2362sec
Time : 2022-04-06 14:00:00, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2555sec
Time : 2022-04-06 14:05:30, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2474sec
Time : 2022-04-06 14:05:36, Label : 0, Word : NONE, Percentage = 96.39%, RunTime : 0.2390sec
Time : 2022-04-06 14:05:41, Label : 9, Word : PICTURE, Percentage = 94.42%, RunTime : 0.2578sec
Time : 2022-04-06 14:05:47, Label : 11, Word : STOP, Percentage = 96.81%, RunTime : 0.2552sec
Time : 2022-04-06 14:05:54, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2518sec
Time : 2022-04-06 14:06:02, Label : 30, Word : ACCEPT, Percentage = 100.00%, RunTime : 0.2308sec
Time : 2022-04-06 14:06:08, Label : 31, Word : REJECT, Percentage = 100.00%, RunTime : 0.2274sec
Time : 2022-04-06 14:06:14, Label : 30, Word : ACCEPT, Percentage = 100.00%, RunTime : 0.2666sec
Time : 2022-04-06 14:06:21, Label : 25, Word : MOVE, Percentage = 99.99%, RunTime : 0.2233sec
Time : 2022-04-06 14:06:28, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2162sec
Time : 2022-04-06 14:06:32, Label : 4, Word : HOME, Percentage = 77.97%, RunTime : 0.2340sec
Time : 2022-04-06 14:06:37, Label : 25, Word : MOVE, Percentage = 100.00%, RunTime : 0.2382sec
Time : 2022-04-06 14:06:43, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.2490sec
Time : 2022-04-06 14:06:50, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2317sec
Time : 2022-04-06 14:06:56, Label : 30, Word : ACCEPT, Percentage = 100.00%, RunTime : 0.2248sec
Time : 2022-04-06 14:07:18, Label : 30, Word : ACCEPT, Percentage = 100.00%, RunTime : 0.2686sec
Time : 2022-04-06 14:07:25, Label : 0, Word : NONE, Percentage = 99.98%, RunTime : 0.2301sec
Time : 2022-04-06 14:07:33, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.2345sec
Time : 2022-04-06 14:11:33, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2629sec
Time : 2022-04-06 14:11:38, Label : 0, Word : NONE, Percentage = 88.06%, RunTime : 0.2377sec
Time : 2022-04-06 14:54:46, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2719sec
Time : 2022-04-06 14:54:52, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.2491sec
Time : 2022-04-06 14:54:59, Label : 0, Word : NONE, Percentage = 51.23%, RunTime : 0.2343sec
Time : 2022-04-06 14:55:04, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2470sec
Time : 2022-04-06 14:55:11, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2257sec
Time : 2022-04-06 14:55:17, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2253sec
Time : 2022-04-06 14:55:23, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.2390sec
Time : 2022-04-06 14:55:29, Label : 6, Word : DARKEN, Percentage = 100.00%, RunTime : 0.2343sec
Time : 2022-04-06 14:55:35, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.2507sec
Time : 2022-04-06 14:55:40, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.2566sec
Time : 2022-04-06 14:55:46, Label : 9, Word : PICTURE, Percentage = 100.00%, RunTime : 0.2437sec
Time : 2022-04-06 14:55:51, Label : 10, Word : RECORD, Percentage = 100.00%, RunTime : 0.2635sec
Time : 2022-04-06 14:55:57, Label : 11, Word : STOP, Percentage = 86.29%, RunTime : 0.2390sec
Time : 2022-04-06 14:56:04, Label : 11, Word : STOP, Percentage = 99.97%, RunTime : 0.2464sec
Time : 2022-04-06 14:56:10, Label : 11, Word : STOP, Percentage = 99.13%, RunTime : 0.2267sec
Time : 2022-04-06 14:56:19, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.2393sec
Time : 2022-04-06 14:56:27, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.2110sec
Time : 2022-04-06 14:56:33, Label : 12, Word : DOWN, Percentage = 100.00%, RunTime : 0.2323sec
Time : 2022-04-06 14:56:39, Label : 13, Word : UP, Percentage = 100.00%, RunTime : 0.2363sec
Time : 2022-04-06 14:56:44, Label : 29, Word : CALL, Percentage = 99.81%, RunTime : 0.2297sec
Time : 2022-04-06 14:56:50, Label : 14, Word : NEXT, Percentage = 100.00%, RunTime : 0.2450sec
Time : 2022-04-06 14:56:57, Label : 1, Word : CHOICE, Percentage = 94.50%, RunTime : 0.2220sec
Time : 2022-04-06 14:57:03, Label : 20, Word : VOLUME_DOWN, Percentage = 66.70%, RunTime : 0.2230sec
Time : 2022-04-06 14:57:09, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2389sec
Time : 2022-04-06 14:57:15, Label : 27, Word : SHOW_ALL_WINDOWS, Percentage = 96.01%, RunTime : 0.2594sec
Time : 2022-04-06 14:57:21, Label : 17, Word : REWIND, Percentage = 100.00%, RunTime : 0.2348sec
Time : 2022-04-06 14:57:27, Label : 18, Word : FAST_FORWARD, Percentage = 99.99%, RunTime : 0.2347sec
Time : 2022-04-06 14:57:34, Label : 0, Word : NONE, Percentage = 99.24%, RunTime : 0.2349sec
Time : 2022-04-06 14:58:09, Label : 1, Word : CHOICE, Percentage = 92.21%, RunTime : 0.2637sec
Time : 2022-04-06 14:58:14, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.2516sec
Time : 2022-04-06 14:58:19, Label : 0, Word : NONE, Percentage = 91.82%, RunTime : 0.2389sec
Time : 2022-04-06 14:58:23, Label : 14, Word : NEXT, Percentage = 100.00%, RunTime : 0.2344sec
Time : 2022-04-06 14:58:28, Label : 0, Word : NONE, Percentage = 70.84%, RunTime : 0.2688sec
Time : 2022-04-06 14:58:33, Label : 1, Word : CHOICE, Percentage = 72.08%, RunTime : 0.2122sec
Time : 2022-04-06 14:58:40, Label : 20, Word : VOLUME_DOWN, Percentage = 100.00%, RunTime : 0.2350sec
Time : 2022-04-06 14:58:46, Label : 11, Word : STOP, Percentage = 97.99%, RunTime : 0.2391sec
Time : 2022-04-06 14:59:17, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2540sec
Time : 2022-04-06 14:59:23, Label : 15, Word : PREVIOUS, Percentage = 99.79%, RunTime : 0.2477sec
Time : 2022-04-06 14:59:27, Label : 1, Word : CHOICE, Percentage = 99.99%, RunTime : 0.2257sec
Time : 2022-04-06 14:59:33, Label : 14, Word : NEXT, Percentage = 99.88%, RunTime : 0.2457sec
Time : 2022-04-06 14:59:36, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2271sec
Time : 2022-04-06 14:59:40, Label : 6, Word : DARKEN, Percentage = 71.64%, RunTime : 0.2286sec
Time : 2022-04-06 14:59:45, Label : 14, Word : NEXT, Percentage = 100.00%, RunTime : 0.2663sec
Time : 2022-04-06 14:59:49, Label : 10, Word : RECORD, Percentage = 74.07%, RunTime : 0.2462sec
Time : 2022-04-06 14:59:56, Label : 29, Word : CALL, Percentage = 100.00%, RunTime : 0.2638sec
Time : 2022-04-06 15:00:01, Label : 28, Word : PHONE, Percentage = 100.00%, RunTime : 0.2458sec
Time : 2022-04-06 15:00:06, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2243sec
Time : 2022-04-06 15:00:11, Label : 18, Word : FAST_FORWARD, Percentage = 99.83%, RunTime : 0.2368sec
Time : 2022-04-06 15:04:05, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2902sec
Time : 2022-04-06 15:04:13, Label : 17, Word : REWIND, Percentage = 94.52%, RunTime : 0.2507sec
Time : 2022-04-06 15:04:18, Label : 15, Word : PREVIOUS, Percentage = 91.44%, RunTime : 0.2450sec
Time : 2022-04-06 15:04:25, Label : 0, Word : NONE, Percentage = 99.96%, RunTime : 0.2384sec
Time : 2022-04-06 15:04:30, Label : 8, Word : VOICE_COMMANDS, Percentage = 97.93%, RunTime : 0.2186sec
Time : 2022-04-06 15:04:35, Label : 14, Word : NEXT, Percentage = 99.82%, RunTime : 0.2276sec
Time : 2022-04-06 15:04:39, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2365sec
Time : 2022-04-06 15:04:42, Label : 17, Word : REWIND, Percentage = 97.66%, RunTime : 0.2480sec
Time : 2022-04-06 15:11:56, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2616sec
Time : 2022-04-06 15:12:37, Label : 29, Word : CALL, Percentage = 97.91%, RunTime : 0.2590sec
Time : 2022-04-06 15:16:46, Label : 0, Word : NONE, Percentage = 98.68%, RunTime : 0.2674sec
Time : 2022-04-06 15:19:17, Label : 12, Word : DOWN, Percentage = 99.86%, RunTime : 0.2822sec
Time : 2022-04-06 15:25:06, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2252sec
Time : 2022-04-06 15:25:12, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2484sec
Time : 2022-04-06 15:25:16, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2424sec
Time : 2022-04-06 15:25:21, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2666sec
Time : 2022-04-06 15:25:26, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2758sec
Time : 2022-04-06 15:25:44, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2435sec
Time : 2022-04-06 15:25:50, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.2474sec
Time : 2022-04-06 15:30:40, Label : 0, Word : NONE, Percentage = 99.03%, RunTime : 0.2944sec
Time : 2022-04-06 15:30:45, Label : 0, Word : NONE, Percentage = 98.46%, RunTime : 0.2709sec
Time : 2022-04-06 15:30:49, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.2443sec
Time : 2022-04-06 15:30:55, Label : 8, Word : VOICE_COMMANDS, Percentage = 78.79%, RunTime : 0.2935sec
Time : 2022-04-06 15:30:59, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2122sec
Time : 2022-04-06 15:31:04, Label : 0, Word : NONE, Percentage = 99.82%, RunTime : 0.2531sec
Time : 2022-04-06 15:31:08, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2631sec
Time : 2022-04-06 15:33:35, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.3010sec
Time : 2022-04-06 15:33:40, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2594sec
Time : 2022-04-06 15:33:44, Label : 0, Word : NONE, Percentage = 99.93%, RunTime : 0.2919sec
Time : 2022-04-06 15:33:50, Label : 7, Word : BRIGHTEN, Percentage = 97.32%, RunTime : 0.2373sec
Time : 2022-04-06 15:33:54, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.2757sec
Time : 2022-04-06 15:33:59, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2529sec
Time : 2022-04-06 15:34:03, Label : 0, Word : NONE, Percentage = 98.94%, RunTime : 0.2592sec
Time : 2022-04-06 15:38:56, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2931sec
Time : 2022-04-06 15:39:01, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2648sec
Time : 2022-04-06 15:39:08, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2813sec
Time : 2022-04-06 15:39:12, Label : 0, Word : NONE, Percentage = 98.99%, RunTime : 0.2458sec
Time : 2022-04-06 15:39:16, Label : 0, Word : NONE, Percentage = 99.85%, RunTime : 0.2290sec
Time : 2022-04-06 15:39:21, Label : 0, Word : NONE, Percentage = 58.04%, RunTime : 0.2704sec
Time : 2022-04-06 15:40:14, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2711sec
Time : 2022-04-06 15:40:18, Label : 0, Word : NONE, Percentage = 91.67%, RunTime : 0.2875sec
Time : 2022-04-06 15:40:24, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2481sec
Time : 2022-04-06 15:40:28, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2550sec
Time : 2022-04-06 15:40:33, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2864sec
Time : 2022-04-06 15:40:37, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2408sec
Time : 2022-04-06 15:40:41, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2770sec
Time : 2022-04-06 15:40:45, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.2740sec
Time : 2022-04-06 15:40:50, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.2703sec
Time : 2022-04-06 15:40:55, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2356sec
Time : 2022-04-06 15:41:02, Label : 0, Word : NONE, Percentage = 99.98%, RunTime : 0.2472sec
Time : 2022-04-06 15:41:06, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2586sec
Time : 2022-04-06 15:42:21, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2922sec
Time : 2022-04-06 15:42:28, Label : 9, Word : PICTURE, Percentage = 100.00%, RunTime : 0.2707sec
Time : 2022-04-06 15:42:33, Label : 0, Word : NONE, Percentage = 99.97%, RunTime : 0.2417sec
Time : 2022-04-06 15:42:37, Label : 11, Word : STOP, Percentage = 66.85%, RunTime : 0.2955sec
Time : 2022-04-06 15:42:41, Label : 10, Word : RECORD, Percentage = 100.00%, RunTime : 0.2874sec
Time : 2022-04-06 15:42:46, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.2429sec
Time : 2022-04-06 15:42:52, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2506sec
Time : 2022-04-06 15:42:57, Label : 0, Word : NONE, Percentage = 99.96%, RunTime : 0.2412sec
Time : 2022-04-06 15:43:02, Label : 19, Word : INITIAL_POSITION, Percentage = 100.00%, RunTime : 0.2599sec
Time : 2022-04-06 15:43:10, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2373sec
Time : 2022-04-06 15:43:15, Label : 30, Word : ACCEPT, Percentage = 100.00%, RunTime : 0.2734sec
Time : 2022-04-06 15:43:19, Label : 0, Word : NONE, Percentage = 99.23%, RunTime : 0.2531sec
Time : 2022-04-06 15:43:23, Label : 25, Word : MOVE, Percentage = 100.00%, RunTime : 0.2339sec
Time : 2022-04-06 15:43:48, Label : 1, Word : CHOICE, Percentage = 99.99%, RunTime : 0.1362sec
Time : 2022-04-06 15:43:53, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.1028sec
Time : 2022-04-06 15:43:58, Label : 3, Word : CLOSE, Percentage = 82.77%, RunTime : 0.1395sec
Time : 2022-04-06 15:44:02, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.1527sec
Time : 2022-04-06 15:44:06, Label : 14, Word : NEXT, Percentage = 100.00%, RunTime : 0.1473sec
Time : 2022-04-06 15:44:11, Label : 15, Word : PREVIOUS, Percentage = 100.00%, RunTime : 0.1055sec
Time : 2022-04-06 15:44:16, Label : 26, Word : FREEZE, Percentage = 99.26%, RunTime : 0.1240sec
Time : 2022-04-06 15:44:20, Label : 0, Word : NONE, Percentage = 94.44%, RunTime : 0.0861sec
Time : 2022-04-06 15:44:28, Label : 0, Word : NONE, Percentage = 80.93%, RunTime : 0.1301sec
Time : 2022-04-06 15:44:53, Label : 0, Word : NONE, Percentage = 74.26%, RunTime : 0.1705sec
Time : 2022-04-06 15:44:57, Label : 16, Word : PLAY, Percentage = 100.00%, RunTime : 0.0966sec
Time : 2022-04-06 15:45:02, Label : 19, Word : INITIAL_POSITION, Percentage = 100.00%, RunTime : 0.1672sec
Time : 2022-04-06 15:45:07, Label : 25, Word : MOVE, Percentage = 100.00%, RunTime : 0.1254sec
Time : 2022-04-06 15:45:13, Label : 30, Word : ACCEPT, Percentage = 99.75%, RunTime : 0.1099sec
Time : 2022-04-06 15:45:18, Label : 30, Word : ACCEPT, Percentage = 99.97%, RunTime : 0.1810sec
Time : 2022-04-06 15:45:53, Label : 30, Word : ACCEPT, Percentage = 100.00%, RunTime : 0.0882sec
Time : 2022-04-06 15:45:58, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.1414sec
Time : 2022-04-06 15:46:02, Label : 2, Word : CLICK, Percentage = 82.25%, RunTime : 0.0930sec
Time : 2022-04-06 15:46:07, Label : 3, Word : CLOSE, Percentage = 97.95%, RunTime : 0.0892sec
Time : 2022-04-06 15:46:14, Label : 4, Word : HOME, Percentage = 77.41%, RunTime : 0.1404sec
Time : 2022-04-06 16:10:07, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.1865sec
Time : 2022-04-06 16:10:43, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.1084sec
Time : 2022-04-06 16:23:47, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.0926sec
Time : 2022-04-06 16:23:52, Label : 2, Word : CLICK, Percentage = 94.12%, RunTime : 0.1717sec
Time : 2022-04-06 16:23:55, Label : 4, Word : HOME, Percentage = 94.99%, RunTime : 0.0905sec
Time : 2022-04-06 16:23:59, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.0810sec
Time : 2022-04-06 16:24:03, Label : 0, Word : NONE, Percentage = 54.72%, RunTime : 0.0759sec
Time : 2022-04-06 16:24:07, Label : 6, Word : DARKEN, Percentage = 100.00%, RunTime : 0.1209sec
Time : 2022-04-06 16:24:12, Label : 11, Word : STOP, Percentage = 95.56%, RunTime : 0.1342sec
Time : 2022-04-07 08:02:02, Label : 1, Word : CHOICE, Percentage = 62.97%, RunTime : 0.1647sec
Time : 2022-04-07 08:02:05, Label : 4, Word : HOME, Percentage = 66.95%, RunTime : 0.0973sec
Time : 2022-04-07 08:02:11, Label : 2, Word : CLICK, Percentage = 99.99%, RunTime : 0.1336sec
Time : 2022-04-07 08:02:43, Label : 28, Word : PHONE, Percentage = 90.49%, RunTime : 0.1311sec
Time : 2022-04-07 08:02:47, Label : 0, Word : NONE, Percentage = 99.89%, RunTime : 0.1146sec
Time : 2022-04-07 08:18:16, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2534sec
Time : 2022-04-07 08:18:21, Label : 0, Word : NONE, Percentage = 78.18%, RunTime : 0.2217sec
Time : 2022-04-07 08:18:26, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2326sec
Time : 2022-04-07 08:18:31, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2613sec
Time : 2022-04-07 08:18:36, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.2276sec
Time : 2022-04-07 08:18:40, Label : 6, Word : DARKEN, Percentage = 100.00%, RunTime : 0.2274sec
Time : 2022-04-07 08:18:45, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.2695sec
Time : 2022-04-07 08:18:49, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.2392sec
Time : 2022-04-07 08:18:54, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2334sec
Time : 2022-04-07 08:19:00, Label : 0, Word : NONE, Percentage = 64.67%, RunTime : 0.2471sec
Time : 2022-04-07 08:19:06, Label : 9, Word : PICTURE, Percentage = 100.00%, RunTime : 0.2083sec
Time : 2022-04-07 08:19:11, Label : 10, Word : RECORD, Percentage = 100.00%, RunTime : 0.2551sec
Time : 2022-04-07 08:19:16, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2282sec
Time : 2022-04-07 08:19:21, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2441sec
Time : 2022-04-07 08:19:27, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2380sec
Time : 2022-04-07 08:19:34, Label : 0, Word : NONE, Percentage = 98.48%, RunTime : 0.2236sec
Time : 2022-04-07 08:20:03, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2455sec
Time : 2022-04-07 08:20:08, Label : 18, Word : FAST_FORWARD, Percentage = 75.60%, RunTime : 0.2353sec
Time : 2022-04-07 08:20:13, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.2212sec
Time : 2022-04-07 08:20:18, Label : 0, Word : NONE, Percentage = 98.41%, RunTime : 0.2160sec
Time : 2022-04-07 08:20:22, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2469sec
Time : 2022-04-07 08:20:27, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2466sec
Time : 2022-04-07 08:20:31, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.2225sec
Time : 2022-04-07 08:20:36, Label : 6, Word : DARKEN, Percentage = 100.00%, RunTime : 0.2202sec
Time : 2022-04-07 08:20:41, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2461sec
Time : 2022-04-07 08:20:46, Label : 7, Word : BRIGHTEN, Percentage = 95.32%, RunTime : 0.2321sec
Time : 2022-04-07 08:20:53, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.2267sec
Time : 2022-04-07 08:20:58, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.2328sec
Time : 2022-04-07 08:21:03, Label : 9, Word : PICTURE, Percentage = 100.00%, RunTime : 0.2160sec
Time : 2022-04-07 08:21:08, Label : 10, Word : RECORD, Percentage = 100.00%, RunTime : 0.2310sec
Time : 2022-04-07 08:21:13, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.2234sec
Time : 2022-04-07 08:21:17, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2597sec
Time : 2022-04-07 08:21:22, Label : 12, Word : DOWN, Percentage = 100.00%, RunTime : 0.2286sec
Time : 2022-04-07 08:21:29, Label : 13, Word : UP, Percentage = 100.00%, RunTime : 0.2636sec
Time : 2022-04-07 08:21:33, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2291sec
Time : 2022-04-07 08:21:38, Label : 0, Word : NONE, Percentage = 74.39%, RunTime : 0.2180sec
Time : 2022-04-07 08:21:43, Label : 29, Word : CALL, Percentage = 100.00%, RunTime : 0.2420sec
Time : 2022-04-07 08:21:48, Label : 0, Word : NONE, Percentage = 99.97%, RunTime : 0.2174sec
Time : 2022-04-07 08:21:52, Label : 3, Word : CLOSE, Percentage = 91.91%, RunTime : 0.2127sec
Time : 2022-04-07 08:22:20, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2576sec
Time : 2022-04-07 08:22:25, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2289sec
Time : 2022-04-07 08:22:29, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2219sec
Time : 2022-04-07 08:22:34, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2531sec
Time : 2022-04-07 08:22:39, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2442sec
Time : 2022-04-07 08:22:43, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2233sec
Time : 2022-04-07 08:22:49, Label : 0, Word : NONE, Percentage = 98.82%, RunTime : 0.2407sec
Time : 2022-04-07 08:22:53, Label : 14, Word : NEXT, Percentage = 83.01%, RunTime : 0.2226sec
Time : 2022-04-07 08:22:57, Label : 15, Word : PREVIOUS, Percentage = 100.00%, RunTime : 0.2537sec
Time : 2022-04-07 08:23:02, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2694sec
Time : 2022-04-07 08:23:06, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.2534sec
Time : 2022-04-07 08:23:11, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2359sec
Time : 2022-04-07 08:23:41, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2612sec
Time : 2022-04-07 08:23:46, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.2307sec
Time : 2022-04-07 08:23:51, Label : 3, Word : CLOSE, Percentage = 92.69%, RunTime : 0.2365sec
Time : 2022-04-07 08:23:55, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.2441sec
Time : 2022-04-07 08:24:00, Label : 0, Word : NONE, Percentage = 99.91%, RunTime : 0.2273sec
Time : 2022-04-07 08:24:05, Label : 9, Word : PICTURE, Percentage = 92.09%, RunTime : 0.2635sec
Time : 2022-04-07 08:24:13, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.2272sec
Time : 2022-04-07 08:24:20, Label : 6, Word : DARKEN, Percentage = 100.00%, RunTime : 0.2691sec
Time : 2022-04-07 08:24:24, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.2205sec
Time : 2022-04-07 08:24:29, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.2441sec
Time : 2022-04-07 08:24:35, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.2242sec
